"Disruptive Technology in the Legal Sector, World Services Group (WSG) Sponsored Survey Results Show General Counsel Leaders in Europe are Positive"	0
"Donald Trump joins Shannon Airport hall of fame"	-3
"Dr. Who Writer Claims He Was Cancelled For Tweeting ‘Trannie’"	27
"Drug dealer fleeing police on motorbike hit and killed grandmother"	13
"Drunk driver busted when cops find gas pump nozzle attached to Range Rover"	18
"ENEL Finance International N.V. -- Moody's changes outlook on Enel to positive; affirms ratings"	0
"Easter Weekend Bombings In Sri Lanka Kill 207 At Churches, Hotels"	-20
"Ebola Outbreak In Congo Declared A Global Health Emergency"	-20
"Eiffel Tower closed after man tries to climb Paris landmark"	-6
"El Salvador rape victim jailed for murder after stillbirth faces retrial"	-6
"England new boy Declan Rice in hot water over old social media post"	-10
"England’s victory over Scotland overshadowed by Layla Guscoth injury"	-6
"Explosions heard in Syrian capital apparent Israeli strikes"	27
"Facebook Emails Reveal That Mark Zuckerberg Doesn’t Care About Your Privacy"	-24
"Facebook's New Chatbot Is Unsure if Mark Zuckerberg Is a Murderer"	-10
"Fifteen-year-old Nigerian builds small scale construction machines"	-3
"Florida Man Killed by World’s Most Dangerous Bird"	-10
"Florida woman stabs herself in gut three times because she was ‘tired of living in Trump’s country'"	27
"Former executives of a French telecom have been brought to trial over employee suicides"	-5
"From Biggie to Kendrick Lamar: outtakes from hip-hop’s most iconic"	-5
"Game of Thrones’ Star Jacob Anderson on Where He Thinks Grey Worm’s Loyalty Will Lead Him"	-1
"Geraint Thomas taken to hospital after heavy crash at Tour de Suisse"	-6
"Groups ask court to block ex-felon voting law in Florida"	9
"Harriet Wran, 30, pleads guilty to drug possession and having stolen goods in her car"	13
"Help! I Found Child Porn on My Fiancé’s Computer, but I’m Afraid to Report Him."	-21
"Here Are Your Stories of Being Tricked Into Paying by TurboTax. You Often Need the Money."	-5
"Here comes Robert Mueller’s dramatic grand finale"	-34
"Hickenlooper: Government Can’t Compete With Private Insurance"	24
"Hold Israel Accountable: Palestinians Call on Int'l Community to Oppose Golan Heights Annexation"	-19
"Hong Kong Launches Massive Resistance Against China"	28
"Hong Kong Police Make ‘Largest Ever’ Seizure of Explosives in Lead Up to Protests"	-10
"Hot Air Balloon Stolen From Indiana Recovered in Florida"	-1
"I regret to inform you that Trump’s lawyers are right about a crucial civil rights case"	-13
"In Private Chats, Far-Right GOPer Discussed Attacking, Spying On Activists"	-13
"In upset, Dutch Labour party wins European Parliament vote-exit poll"	28
"India floods: Hundreds of passengers rescued from train"	-3
"India's Right Wing Tightens Grip As Modi And BJP Set To Sweep Elections"	-20
"Interior secretary will be allowed to meet with former fossil fuel clients starting this weekend"	-13
"Iraq, Lebanon to stay away from Mideast peace conference"	20
"Jealous Massachusetts teen found guilty of killing, beheading classmate"	18
"Jeffrey Epstein engaged in ‘improper sexual contact’ while doing time in Florida: lawyer"	18
"Jeffrey Epstein prosecutors aided by ‘excellent investigative journalism’"	-3
"John Bolton Says Iran Doesn’t Own A ‘Hunting License In The Middle East’"	24
"Jon Miller: Mueller findings derail 2020 Democrats' campaign schemes"	27
"Julian Assange Suffered Severe Psychological and Physical Harm in Ecuadorian Embassy, Doctors Say"	-23
"June WTI oil down 64 cents, or 1%, at $61.61/bbl after $60.66 low"	5
"Kim Petras’ New Track Revitalizes a Longstanding Controversy"	-24
"Larger actors rarely get cast as romantic leads, says James Corden"	-6
"Libya ‘war crimes’ videos shared on social media"	-3
"Local Fox anchor caught on video dropping f-bomb as she apparently blasts station execs for asking her to hide her presence on conservative social media site"	27
"Loneliness is a serious public-health problem"	4
"MPs blast 'irresponsible' Jeremy Kyle Show over 'fake' lie detector tests"	13
"MSNBC’s Ruhle: GOP Opposes Harris Because She’s ‘Too Black’"	24
"Malaria is fighting back against efforts to eliminate it"	4
"Malaysia To Send 3,000 Tonnes Of Plastic Waste Back To Countries Of Origin"	-20
"Man Lands Job After Officer Gives Him Ride To Interview Instead Of Ticket"	
"Marine Le Pen claims to have been tricked into preforming white-power salute"	13
"Mario Lopez Attacked for Saying Parents Shouldn't Let Their Children Choose Genders"	34
"Maty Ezraty, L.A. yoga instructor whose teachings spanned the globe, dies"	-6
"Medicare for 64-Year-Olds Is a Step Toward Medicare for All"	-24
"Meghan Markle Had Very Specific Photography Standards for Her Guest-Edited British Vogue Issue"	-1
"Mississippi Sued for Awful 'Veggie Burger' Ban"	18
"Move Over Coffee Cup. Fans Think Jaime Lannister Grows His Right Hand Back in This Game of Thrones"	-1
"Mueller Reminds the Public: Trump Betrayed the U.S."	
"Notre Dame Celebrates First Mass Since Fire Destroyed Parts Of Iconic Church"	-20
"Notre-Dame fire: The moment the spire collapses"	-3
"Novak Djokovic gives a qualified backing to disgraced Justin Gimelsto"	-6
"Ocasio-Cortez admits how much her 'Green New Deal' will cost — the number is startling"	27
"On CNN, Dan Rather Slams 'Gun Lobby,' Politicians 'Bought and Paid For'"	
"On The Brazil Border, Venezuela's Political Crisis Has Become A Humanitarian Nightmare"	-20
"On Venezuela, America Should Check Its Regime Change Impulses at the Door"	28
"On heels of Senate loss, Montana’s Matt Rosendale running for Congress — again"	
"Palestinians: EU, Russia and UN should counter US peace plan"	20
"Parents of South Australian girl killed when Lamborghini careered onto a footpath mourn"	13
"Pat Gray: We are one step closer to '1984'"	27
"People Are So Floored By Blue Ivy’s Singing on Beyonce’s Surprise Album Homecoming They’re Joining the Ivy League"	-1
"Personalized gene-edited immune cell therapy for patients with solid cancers: New data establishes approach for verifying patient-specific cancer mutation targets"	0
"Peter Kennaugh takes break from cycling ‘to rediscover happiness’"	-6
"PhRMA Is Funding a Democratic Think Tank Trying to Derail Medicare for All"	-23
"Planting ‘Billions of Trees’ Isn’t Going to Stop Climate Change"	-10
"Podcast: How to Achieve Racial Unity in America"	-15
"Police Officer Checks On Elderly Woman, Then Mows Her Lawn"	
"Police and protesters clash on Hong Kong anniversary"	-10
"President Trump declares victory after impeachment is defeated in the House"	27
"Real-life Spider-Man scales 15 floors to save mother from fire"	-3
"Refugee children praise ISIS, vow to 'crush' apostates, videos from Syrian camps show"	27
"Revisiting Quentin Tarantino’s ‘Inglourious Basterds’ in the Trump era"	-23
"Ro Khanna Forces Beltway Bandit to Refund Millions From Price Gouging"	28
"Ryan Babel’s late winner for Fulham leaves Cardiff on brink of relegation"	-6
"SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Boston Scientific Corporation - BSX"	0
"San Francisco Man Gored In Neck At Pamplona's Running Of The Bulls"	-20
"Sarah Huckabee Sanders is getting a going-away party from the very reporters she lied to nonstop"	44
"Saudi Arabia Detains 2 U.S. Citizens In First Sweep Of Activist Arrests Since Jamal Khashoggi Killing"	-20
"Saudi diplomat rejects activist's allegation he's a target"	20
"Seething Senators Call Trump’s Environmental Plans Literally Toxic and “Dangerously off the Rails”"	-24
"Single Momand#039;s NASA Internship Gets Funded By Strangers"	
"Some drug groups are still pushing triple-digit price rises"	-3
"Sri Lanka Blames Easter Bombings On Local Jihadis"	24
"Sri Lanka Easter Attack Leader Died In Hotel Bombing, Officials Say"	-20
"Sri Lanka attacks: CCTV shows suspected Sri Lanka church bomber"	-3
"Steyer Presidential Campaign Ad Pressures Pelosi By Name"	24
"Sudan Protesters Call for Civilian Rule After Military Kills Over 100 at Sit-In"	-24
"Sudan: Defence minister Awad Ibn Auf says president Omar al-Bashir arrested"	-3
"Syrian State Media: Projectiles Fired From Israeli Territory"	-28
"Tear gas fired as Indonesia protest turns violent"	-3
"Teen Shoe Store Employee Goes and#039;Above And Beyondand#039; For Girl With Autism"	
"Ten Things You Need to Know Today: Saturday 30 Mar 2019"	-10
"Texas woman lived with mother’s skeletal remains for 3 years"	27
"That’ll show him! Bette Midler shows her support for Amy McGrath by shaming polio survivor Mitch McConnell over military discharge"	29
"The 'Wild West' of Weed Is Dying Out. Here's What's Replacing It"	-10
"The Christchurch Shooter has Been Charged with 50 Counts of Murder"	-10
"The Mueller Report Was Just Released. Read It Here."	-24
"The Outsize Imagination of Orson Welles"	-19
"The Queen makes kings of Spain and Netherlands Knights of the Garter"	13
"The Sneaky Politics of “Natural Law”"	-19
"The Unique Way Glasgow Takes Drugs Is Killing Its Drug Users"	-10
"The Youngest Known Child Separated From His Family by the Trump Administration"	-5
"The deal that curtails Iran’s nuclear ambitions seems doomed"	4
"The new, crucial role the California primary could have in 2020, explained"	-16
"The pros and cons of sin taxes"	-10
"There's a Little Bit of Psychopath in All of Us"	-10
"There’s a Reason You’ve Never Heard of John Delaney"	-28
"There’s a Simple Reason Why So Many People Seem to Have the Same Freckle"	-1
"These Horrifying Family Separation Cases Have All Happened Since Trump “Ended” the Policy"	-21
"This Is What Fish Oil Supplements Actually Do"	-10
"This Year’s “Near-Normal” Hurricane Season Could Still Be Devastating"	-24
"This is Donald Trump’s weakest moment yet"	-34
"Tiananmen's tank man: The image that China forgot"	-3
"Truck Plows Into Crowd On Guatemala Highway, Killing At Least 18"	-20
"Trudeau Apologizes For Mocking First Nations Protest: ‘Thank You For Your Donation’"	24
"Trudeau Clamping Down On ‘Asylum Shopping’ Illegal Refugees Who Were Denied Asylum Elsewhere"	24
"Trump Administration Drafting Plan to Allow Drug Imports from Canada"	12
"Trump Administration Ramps Up Its Fight to Wipe Out a Federal Agency"	12
"Trump Is Driving Iran into Russia’s Arms"	9
"Trump Masterfully Navigates 'Send Her Back' Controversy"	
"Trump denies trying to restart family separations while blaming Obama for policy – live"	-6
"Trump's evolving remarks on Russian election interference"	9
"Two judges shot during 'disturbance' outside Indianapolis White Castle"	-3
"U.N. Human-Rights Official: U.S. Abortion Bans Are ‘Extremist Hate’ and ‘Torture’"	20
"U.S. Mercenaries Arrested in Haiti Were Part of a Half-Baked Scheme to Move $80 Million for Embattled President"	-23
"U.S.: Iran Test-Launched a Medium-Range Ballistic Missile"	20
"Underdog 'Reggae Girlz' Make History at Women's World Cup"	-5
"Utah Couple Executed in Front of Son at Mexico Roadblock"	44
"Venezuela’s opposition sets out debt restructuring plans"	-3
"Video showing kids smoking pot circulates on social media, prompting woman's arrest"	-6
"Warning: Don’t Believe Everything You Hear About the Mueller Report"	-24
"We Asked People Who've Never Smoked Weed What They Think it'd Feel Like"	-10
"What It's Like to Go Through a Gang Initiation"	-10
"What the Space Age taught us: Earth is the best planet out there"	-10
"When Christians Are Under Attack, Muslims and the Left Need to Defend Them"	-23
"White House Announces $16 Billion In Aid To Farmers Hurt By China Trade Dispute"	-5
"World War One fanatic's collection of bombs and shells is set to fetch £5,000 at auction"	13
"Yemen Hospital Reportedly Hit By Airstrike, Killing At Least 7"	-20
"Zero Tolerance: Inside the Secretive Network of Immigrant Youth Shelters in Illinois"	-5
"‘Heartbreaking’: Sandy Hook Father Dies in Apparent Suicide"	-21
"2020 Democrat: Pelosi is 'juggling a caucus that's divided'"	9
"5 gang members convicted in Atlanta’s ‘most brutal murder’"	18
"8chan Is a Megaphone for Gunmen. ‘Shut the Site Down,’ Says Its Creator."	-5
"An Indian coffee baron has gone missing"	-5
"As Washington State Bans Fracking, Sanders Calls for Nationwide Ban"	-24
"Before Being Hacked, Border Surveillance Firm Lobbied to Downplay Security and Privacy Concerns About Its Technology"	-23
"Blue States Warned of SALT Apocalypse, It Hasn't Happened"	-28
"Bozell & Graham Column: Trump's 10,000 Pinocchios From The Washington Post"	
"British Prime Minister Johnson promises a bold new Brexit deal"	28
"Conservative websites resurface 2016 video of Rep. Tlaib confronting Trump"	
"Cyprus' new police chief apologizes over serial killer case"	0
"David Ortiz shooting was case of mistaken identity, attorney general says"	-6
"Donald Trump caught committing a crime while aboard Air Force One"	-34
"Donald Trump should be thrilled that House Democrats are getting his tax returns"	-34
"Edmonton stabbings: man charged over five knife attacks"	-10
"Feds Say Former VA Employee Used Vets’ Ailing Kids to Scam Millions"	-21
"For Women of Colour, Family Shame Can Make Abortions Traumatic"	-10
